GEO.id,GEO.id2,GEO.display-label,rescen42010,resbase42010,respop72010,respop72011,respop72012,respop72013,respop72014,respop72015,respop72016
Id,Id2,Geography,"April 1, 2010 - Census","April 1, 2010 - Estimates Base",Population Estimate (as of July 1) - 2010,Population Estimate (as of July 1) - 2011,Population Estimate (as of July 1) - 2012,Population Estimate (as of July 1) - 2013,Population Estimate (as of July 1) - 2014,Population Estimate (as of July 1) - 2015,Population Estimate (as of July 1) - 2016
0500000US29219,29219,"Warren County, Missouri",32513,32518,32583,32625,32791,33038,33273,33545,33802
0500000US29221,29221,"Washington County, Missouri",25195,25196,25179,25104,25108,25165,25105,24795,24839
0500000US29223,29223,"Wayne County, Missouri",13521,13523,13507,13385,13378,13422,13393,13373,13139
0500000US29225,29225,"Webster County, Missouri",36202,36202,36273,36311,36343,36492,36906,37526,38106
0500000US29227,29227,"Worth County, Missouri",2171,2171,2155,2130,2084,2085,2061,2051,2024
0500000US29229,29229,"Wright County, Missouri",18815,18815,18857,18643,18620,18430,18298,18257,18286
0500000US29510,29510,"St. Louis city, Missouri",319294,319381,319305,319144,319085,317947,316840,314875,311404
0500000US30001,30001,"Beaverhead County, Montana",9246,9246,9243,9203,9353,9276,9294,9261,9401
0500000US30003,30003,"Big Horn County, Montana",12865,12865,12907,13053,13003,13122,13347,13256,13343
0500000US30005,30005,"Blaine County, Montana",6491,6491,6490,6568,6650,6577,6630,6587,6601
0500000US30007,30007,"Broadwater County, Montana",5612,5612,5627,5720,5742,5665,5629,5679,5747
0500000US30009,30009,"Carbon County, Montana",10078,10078,10065,10082,10122,10314,10417,10388,10460
0500000US30011,30011,"Carter County, Montana",1160,1160,1155,1142,1175,1164,1170,1171,1203
0500000US30013,30013,"Cascade County, Montana",81327,81324,81532,81784,81767,82367,82236,82118,81755
0500000US30015,30015,"Chouteau County, Montana",5813,5813,5818,5809,5933,5853,5884,5757,5759
0500000US30017,30017,"Custer County, Montana",11699,11699,11693,11761,11836,11918,12073,12147,11924
0500000US30019,30019,"Daniels County, Montana",1751,1751,1745,1777,1785,1792,1808,1763,1755
0500000US30021,30021,"Dawson County, Montana",8966,8963,8938,9023,9252,9404,9547,9625,9327
0500000US30023,30023,"Deer Lodge County, Montana",9298,9292,9299,9267,9224,9283,9140,9148,9085
0500000US30025,30025,"Fallon County, Montana",2890,2890,2887,2930,3026,3045,3109,3184,3120
0500000US30027,30027,"Fergus County, Montana",11586,11586,11587,11506,11450,11513,11385,11384,11413
0500000US30029,30029,"Flathead County, Montana",90928,90928,90864,91190,91617,92975,94728,96079,98082
0500000US30031,30031,"Gallatin County, Montana",89513,89513,89631,91353,92595,94637,97322,100736,104502
0500000US30033,30033,"Garfield County, Montana",1206,1209,1187,1276,1263,1279,1300,1312,1310
0500000US30035,30035,"Glacier County, Montana",13399,13399,13431,13576,13663,13785,13698,13634,13694
0500000US30037,30037,"Golden Valley County, Montana",884,884,883,841,844,859,853,830,831
0500000US30039,30039,"Granite County, Montana",3079,3079,3071,3141,3108,3134,3213,3239,3368
0500000US30041,30041,"Hill County, Montana",16096,16096,16146,16407,16430,16597,16558,16518,16542
0500000US30043,30043,"Jefferson County, Montana",11406,11403,11394,11436,11395,11512,11572,11671,11853
0500000US30045,30045,"Judith Basin County, Montana",2072,2072,2064,2033,2024,2016,1994,1931,1940
0500000US30047,30047,"Lake County, Montana",28746,28746,28778,29030,29036,29097,29200,29466,29758
0500000US30049,30049,"Lewis and Clark County, Montana",63395,63395,63603,64263,64859,65365,65961,66479,67282
0500000US30051,30051,"Liberty County, Montana",2339,2339,2355,2385,2397,2372,2356,2401,2409
0500000US30053,30053,"Lincoln County, Montana",19687,19687,19684,19614,19483,19414,19138,19047,19259
0500000US30055,30055,"McCone County, Montana",1734,1734,1738,1710,1699,1707,1703,1683,1700
0500000US30057,30057,"Madison County, Montana",7691,7691,7685,7686,7718,7695,7804,7911,7924
0500000US30059,30059,"Meagher County, Montana",1891,1891,1889,1892,1903,1918,1857,1818,1827
0500000US30061,30061,"Mineral County, Montana",4223,4223,4218,4256,4173,4272,4242,4244,4184
0500000US30063,30063,"Missoula County, Montana",109299,109299,109455,110169,111092,111707,112595,113982,116130
0500000US30065,30065,"Musselshell County, Montana",4538,4538,4546,4744,4679,4640,4602,4578,4589
0500000US30067,30067,"Park County, Montana",15636,15636,15587,15509,15587,15658,15877,15981,16114
0500000US30069,30069,"Petroleum County, Montana",494,494,493,490,508,504,487,473,489
0500000US30071,30071,"Phillips County, Montana",4253,4253,4258,4201,4123,4164,4176,4155,4133
0500000US30073,30073,"Pondera County, Montana",6153,6155,6166,6210,6182,6237,6181,6148,6084
0500000US30075,30075,"Powder River County, Montana",1743,1743,1731,1755,1763,1756,1783,1780,1746
0500000US30077,30077,"Powell County, Montana",7027,7027,7018,7079,7088,6963,6901,6831,6858
0500000US30079,30079,"Prairie County, Montana",1179,1179,1186,1155,1155,1172,1139,1163,1182
0500000US30081,30081,"Ravalli County, Montana",40212,40212,40338,40392,40622,40741,40905,41295,42088
0500000US30083,30083,"Richland County, Montana",9746,9746,9749,10146,10801,11179,11560,11938,11482
0500000US30085,30085,"Roosevelt County, Montana",10425,10425,10443,10530,10889,11121,11334,11500,11305
0500000US30087,30087,"Rosebud County, Montana",9233,9235,9249,9351,9379,9322,9347,9403,9287
0500000US30089,30089,"Sanders County, Montana",11413,11413,11395,11374,11376,11328,11319,11316,11534
0500000US30091,30091,"Sheridan County, Montana",3384,3384,3371,3440,3579,3654,3683,3691,3648
0500000US30093,30093,"Silver Bow County, Montana",34200,34209,34227,34380,34470,34507,34693,34579,34553
0500000US30095,30095,"Stillwater County, Montana",9117,9117,9115,9173,9209,9315,9298,9483,9406
0500000US30097,30097,"Sweet Grass County, Montana",3651,3651,3623,3594,3596,3672,3656,3624,3623
0500000US30099,30099,"Teton County, Montana",6073,6071,6078,6082,6072,6062,6048,6095,6056
0500000US30101,30101,"Toole County, Montana",5324,5324,5340,5168,5235,5129,5130,5099,4977
0500000US30103,30103,"Treasure County, Montana",718,718,719,720,732,700,693,695,692
0500000US30105,30105,"Valley County, Montana",7369,7369,7373,7472,7493,7616,7608,7626,7539
0500000US30107,30107,"Wheatland County, Montana",2168,2168,2160,2140,2099,2132,2094,2104,2117
0500000US30109,30109,"Wibaux County, Montana",1017,1017,1004,988,1055,1126,1121,1121,1093
0500000US30111,30111,"Yellowstone County, Montana",147972,147972,148410,149845,151887,153982,155469,156946,158437
0500000US31001,31001,"Adams County, Nebraska",31364,31367,31342,31234,31390,31590,31433,31585,31684
0500000US31003,31003,"Antelope County, Nebraska",6685,6685,6667,6628,6528,6451,6401,6398,6329
0500000US31005,31005,"Arthur County, Nebraska",460,460,464,469,481,454,454,457,469
0500000US31007,31007,"Banner County, Nebraska",690,690,696,736,764,766,751,797,798
0500000US31009,31009,"Blaine County, Nebraska",478,478,472,495,513,482,505,492,484
0500000US31011,31011,"Boone County, Nebraska",5505,5505,5502,5396,5415,5386,5335,5295,5332
0500000US31013,31013,"Box Butte County, Nebraska",11308,11308,11276,11295,11276,11305,11310,11311,11194
0500000US31015,31015,"Boyd County, Nebraska",2099,2099,2103,2086,2064,2022,2029,2011,1982
0500000US31017,31017,"Brown County, Nebraska",3145,3143,3149,3085,3025,2925,2944,2943,2960
0500000US31019,31019,"Buffalo County, Nebraska",46102,46102,46178,46832,47626,48030,48238,48732,49383
0500000US31021,31021,"Burt County, Nebraska",6858,6858,6846,6793,6684,6583,6575,6581,6546
0500000US31023,31023,"Butler County, Nebraska",8395,8395,8375,8308,8309,8311,8248,8104,8052
0500000US31025,31025,"Cass County, Nebraska",25241,25241,25264,25269,25156,25365,25502,25523,25767
0500000US31027,31027,"Cedar County, Nebraska",8852,8852,8819,8780,8763,8681,8603,8568,8671
0500000US31029,31029,"Chase County, Nebraska",3966,3966,3964,4004,4036,3988,3990,3986,3937
0500000US31031,31031,"Cherry County, Nebraska",5713,5713,5704,5742,5729,5774,5741,5829,5832
0500000US31033,31033,"Cheyenne County, Nebraska",9998,9998,9971,9979,10062,10066,10116,10156,10051
0500000US31035,31035,"Clay County, Nebraska",6542,6539,6541,6475,6409,6374,6308,6311,6163
0500000US31037,31037,"Colfax County, Nebraska",10515,10515,10536,10580,10559,10424,10557,10541,10414
0500000US31039,31039,"Cuming County, Nebraska",9139,9139,9155,9143,9098,9008,9021,9130,9016
0500000US31041,31041,"Custer County, Nebraska",10939,10943,10915,10869,10788,10787,10735,10802,10807
0500000US31043,31043,"Dakota County, Nebraska",21006,21006,21035,20841,20795,20848,20666,20713,20465
0500000US31045,31045,"Dawes County, Nebraska",9182,9182,9175,9232,9179,9118,9092,9041,8979
0500000US31047,31047,"Dawson County, Nebraska",24326,24326,24334,24303,24064,24083,23990,23845,23640
0500000US31049,31049,"Deuel County, Nebraska",1941,1941,1938,1969,1972,1929,1935,1924,1873
0500000US31051,31051,"Dixon County, Nebraska",6000,6000,5977,6013,5908,5821,5767,5789,5762
0500000US31053,31053,"Dodge County, Nebraska",36691,36685,36661,36954,36648,36598,36714,36676,36757
0500000US31055,31055,"Douglas County, Nebraska",517110,517116,518675,524557,531307,537483,543312,549168,554995
0500000US31057,31057,"Dundy County, Nebraska",2008,2008,2008,1980,1994,1974,1884,1800,1831
0500000US31059,31059,"Fillmore County, Nebraska",5890,5890,5876,5836,5731,5664,5638,5628,5720
0500000US31061,31061,"Franklin County, Nebraska",3225,3225,3232,3215,3189,3086,3075,3015,3014
0500000US31063,31063,"Frontier County, Nebraska",2756,2756,2756,2732,2735,2716,2710,2617,2621
0500000US31065,31065,"Furnas County, Nebraska",4959,4959,4952,4932,4899,4845,4870,4849,4787
0500000US31067,31067,"Gage County, Nebraska",22311,22311,22296,21953,21745,21818,21666,21863,21799
0500000US31069,31069,"Garden County, Nebraska",2057,2057,2080,2050,1969,1909,1913,1927,1930
0500000US31071,31071,"Garfield County, Nebraska",2049,2049,2041,1989,1984,2014,1987,2021,2011
0500000US31073,31073,"Gosper County, Nebraska",2044,2044,2045,1950,2032,1961,1952,1968,1971
0500000US31075,31075,"Grant County, Nebraska",614,614,613,631,616,621,617,637,641
0500000US31077,31077,"Greeley County, Nebraska",2538,2538,2541,2532,2455,2477,2475,2431,2399
0500000US31079,31079,"Hall County, Nebraska",58607,58607,58817,59587,60301,60752,61346,61422,61705
0500000US31081,31081,"Hamilton County, Nebraska",9124,9114,9122,9074,9023,9100,9102,9179,9186
0500000US31083,31083,"Harlan County, Nebraska",3423,3423,3417,3443,3419,3506,3479,3447,3473
0500000US31085,31085,"Hayes County, Nebraska",967,960,954,978,942,966,928,927,897
0500000US31087,31087,"Hitchcock County, Nebraska",2908,2908,2895,2871,2883,2864,2878,2882,2825
0500000US31089,31089,"Holt County, Nebraska",10435,10435,10449,10461,10404,10436,10401,10308,10250
0500000US31091,31091,"Hooker County, Nebraska",736,736,735,742,712,730,727,733,708
0500000US31093,31093,"Howard County, Nebraska",6274,6274,6268,6303,6302,6346,6357,6392,6429
0500000US31095,31095,"Jefferson County, Nebraska",7547,7547,7516,7542,7533,7518,7301,7243,7177
0500000US31097,31097,"Johnson County, Nebraska",5217,5217,5221,5199,5169,5133,5174,5187,5171
0500000US31099,31099,"Kearney County, Nebraska",6489,6489,6484,6559,6518,6499,6591,6580,6552
0500000US31101,31101,"Keith County, Nebraska",8368,8368,8365,8223,8210,8121,8105,8062,8018
0500000US31103,31103,"Keya Paha County, Nebraska",824,824,821,824,798,798,802,803,791
0500000US31105,31105,"Kimball County, Nebraska",3821,3821,3820,3786,3779,3677,3709,3719,3679
0500000US31107,31107,"Knox County, Nebraska",8701,8701,8676,8592,8592,8570,8496,8526,8571
0500000US31109,31109,"Lancaster County, Nebraska",285407,285407,286195,289945,293606,297489,302097,305705,309637
0500000US31111,31111,"Lincoln County, Nebraska",36288,36288,36262,36046,36000,36024,35694,35618,35550
0500000US31113,31113,"Logan County, Nebraska",763,763,770,770,774,763,751,776,772
0500000US31115,31115,"Loup County, Nebraska",632,628,626,613,599,581,584,582,591
0500000US31117,31117,"McPherson County, Nebraska",539,539,536,544,503,522,500,477,493
0500000US31119,31119,"Madison County, Nebraska",34876,34876,34936,35007,35131,35231,35185,35065,35015
0500000US31121,31121,"Merrick County, Nebraska",7845,7855,7856,7736,7802,7792,7761,7780,7828
0500000US31123,31123,"Morrill County, Nebraska",5042,5042,5038,4927,4873,4867,4845,4844,4787
0500000US31125,31125,"Nance County, Nebraska",3735,3735,3733,3736,3708,3599,3558,3596,3576
0500000US31127,31127,"Nemaha County, Nebraska",7248,7248,7247,7268,7193,7169,7145,7025,6971
0500000US31129,31129,"Nuckolls County, Nebraska",4500,4500,4506,4447,4427,4385,4356,4327,4265
0500000US31131,31131,"Otoe County, Nebraska",15740,15740,15765,15801,15763,15780,15870,15957,16081
0500000US31133,31133,"Pawnee County, Nebraska",2773,2773,2770,2781,2776,2719,2685,2644,2652
0500000US31135,31135,"Perkins County, Nebraska",2970,2970,2980,2946,2937,2897,2885,2939,2898
0500000US31137,31137,"Phelps County, Nebraska",9188,9188,9187,9171,9229,9206,9196,9284,9266
0500000US31139,31139,"Pierce County, Nebraska",7266,7266,7253,7189,7169,7161,7193,7212,7159
0500000US31141,31141,"Platte County, Nebraska",32237,32237,32297,32464,32602,32547,32705,32799,32861
0500000US31143,31143,"Polk County, Nebraska",5406,5406,5388,5344,5287,5251,5279,5192,5203
0500000US31145,31145,"Red Willow County, Nebraska",11055,11055,11052,11011,11013,11010,10849,10828,10722
0500000US31147,31147,"Richardson County, Nebraska",8363,8363,8362,8353,8302,8143,8159,8082,8060
0500000US31149,31149,"Rock County, Nebraska",1526,1528,1512,1429,1375,1395,1413,1380,1390
0500000US31151,31151,"Saline County, Nebraska",14200,14200,14224,14357,14474,14357,14337,14279,14331
0500000US31153,31153,"Sarpy County, Nebraska",158840,158840,159761,162674,165886,169410,172293,175690,179023
0500000US31155,31155,"Saunders County, Nebraska",20780,20780,20859,20885,20832,20915,20927,21017,21038
0500000US31157,31157,"Scotts Bluff County, Nebraska",36970,36970,37073,36933,36921,36870,36480,36300,36422
0500000US31159,31159,"Seward County, Nebraska",16750,16750,16798,16736,16981,17077,17101,17122,17284
0500000US31161,31161,"Sheridan County, Nebraska",5469,5469,5455,5383,5350,5236,5263,5214,5234
0500000US31163,31163,"Sherman County, Nebraska",3152,3152,3149,3143,3125,3109,3079,3085,3054
0500000US31165,31165,"Sioux County, Nebraska",1311,1311,1313,1326,1322,1325,1310,1263,1242
0500000US31167,31167,"Stanton County, Nebraska",6129,6129,6133,6194,6105,6090,6063,5908,5944
0500000US31169,31169,"Thayer County, Nebraska",5228,5228,5220,5174,5156,5189,5223,5145,5101
0500000US31171,31171,"Thomas County, Nebraska",647,647,650,688,692,700,688,686,716
0500000US31173,31173,"Thurston County, Nebraska",6940,6940,6970,6905,6917,6870,6962,7069,7127
0500000US31175,31175,"Valley County, Nebraska",4260,4260,4262,4248,4231,4197,4211,4153,4184
0500000US31177,31177,"Washington County, Nebraska",20234,20234,20277,20257,20293,20223,20297,20273,20603
0500000US31179,31179,"Wayne County, Nebraska",9595,9595,9609,9460,9513,9428,9397,9365,9365
0500000US31181,31181,"Webster County, Nebraska",3812,3812,3815,3766,3753,3667,3668,3635,3603
0500000US31183,31183,"Wheeler County, Nebraska",818,818,824,815,795,759,766,753,776
0500000US31185,31185,"York County, Nebraska",13665,13665,13654,13760,13828,13853,13915,13822,13794
0500000US32001,32001,"Churchill County, Nevada",24877,24877,24806,24606,24333,24049,24000,24159,24198
0500000US32003,32003,"Clark County, Nevada",1951269,1951269,1953216,1966295,1995815,2025096,2064899,2109289,2155664
0500000US32005,32005,"Douglas County, Nevada",46997,46997,47026,47031,46973,47015,47492,47628,48020
0500000US32007,32007,"Elko County, Nevada",48818,48942,49074,49510,51070,52464,52648,51796,52168
0500000US32009,32009,"Esmeralda County, Nevada",783,784,782,759,770,831,811,807,790
0500000US32011,32011,"Eureka County, Nevada",1987,1987,1993,1982,1996,2056,1988,2027,1917
0500000US32013,32013,"Humboldt County, Nevada",16528,16525,16592,16634,17068,17336,17209,17002,16842
0500000US32015,32015,"Lander County, Nevada",5775,5775,5784,5844,5931,6056,5966,5879,5702
0500000US32017,32017,"Lincoln County, Nevada",5345,5345,5359,5263,5338,5211,5122,5048,5055
0500000US32019,32019,"Lyon County, Nevada",51980,51980,52070,51463,51087,51267,51613,52339,53179
0500000US32021,32021,"Mineral County, Nevada",4772,4771,4771,4622,4664,4548,4482,4452,4449
0500000US32023,32023,"Nye County, Nevada",43946,43945,43858,44043,43658,42922,42903,43086,43423
0500000US32027,32027,"Pershing County, Nevada",6753,6753,6744,6640,6768,6847,6677,6599,6560
0500000US32029,32029,"Storey County, Nevada",4010,4010,3995,3951,3914,3876,3898,3967,4051
0500000US32031,32031,"Washoe County, Nevada",421407,421427,422146,424885,428654,432897,438943,445460,453616
0500000US32033,32033,"White Pine County, Nevada",10030,10030,10043,10113,9986,10004,9977,9815,9682
0500000US32510,32510,"Carson City, Nevada",55274,55274,55025,54738,54540,53989,54385,54405,54742
0500000US33001,33001,"Belknap County, New Hampshire",60088,60072,60100,60240,60339,60138,60278,60427,60779
0500000US33003,33003,"Carroll County, New Hampshire",47818,47833,47833,47763,47677,47512,47380,47222,47289
0500000US33005,33005,"Cheshire County, New Hampshire",77117,77117,77066,76915,76851,76598,76288,76089,75774
0500000US33007,33007,"Coos County, New Hampshire",33055,33052,32978,32490,32005,31981,32778,32293,32039
0500000US33009,33009,"Grafton County, New Hampshire",89118,89125,89117,89051,89230,89440,89465,88799,88888
0500000US33011,33011,"Hillsborough County, New Hampshire",400721,400720,401039,401774,402651,403308,405003,406015,407761
0500000US33013,33013,"Merrimack County, New Hampshire",146445,146444,146433,146733,146944,147243,147714,148094,148582
0500000US33015,33015,"Rockingham County, New Hampshire",295223,295214,295339,296001,297694,298706,300532,301640,303251
0500000US33017,33017,"Strafford County, New Hampshire",123143,123140,123213,124053,124612,124802,126218,126504,127428
0500000US33019,33019,"Sullivan County, New Hampshire",43742,43744,43754,43453,43179,42959,43087,43028,43004
0500000US34001,34001,"Atlantic County, New Jersey",274549,274540,274757,275017,275604,275784,274715,273035,270991
0500000US34003,34003,"Bergen County, New Jersey",905116,905117,906800,913717,919694,925497,931196,936010,939151
0500000US34005,34005,"Burlington County, New Jersey",448734,448738,449238,450555,451226,449939,451054,449675,449284
